Clock,Time of arrival (secs),Base Station No. 
11:33,12801.69,3
11:33,12803.42,12
11:33,12803.74,5
11:33,12807.94,10
11:33,12808.16,7
11:33,12808.62,13
11:33,12809.37,15
11:33,12811.79,9
11:33,12811.81,3
11:33,12816.28,0
11:33,12817.41,17
11:33,12817.55,17
11:33,12819.38,15
11:33,12820.37,18
11:33,12822.74,15
11:33,12826.28,15
11:33,12827.16,3
11:33,12827.97,9
11:33,12828.17,0
11:33,12828.99,10
11:33,12829.64,2
11:33,12830.06,1
11:33,12830.39,9
11:33,12831.94,16
11:33,12832.42,16
11:33,12832.85,6
11:33,12835.29,12
11:33,12837.08,4
11:33,12839.77,16
11:34,12840.24,16
11:34,12840.27,4
11:34,12845.4,6
11:34,12845.45,5
11:34,12848.22,11
11:34,12849.91,15
11:34,12850.9,18
11:34,12851.04,18
11:34,12859.09,6
11:34,12860.66,4
11:34,12862.05,13
11:34,12863.77,10
11:34,12866.85,11
11:34,12867.84,18
11:34,12868.75,14
11:34,12870.11,14
11:34,12871.57,1
11:34,12872.01,10
11:34,12872.38,4
11:34,12872.7,7
11:34,12872.86,13
11:34,12873.07,15
11:34,12873.48,15
11:34,12876.21,7
11:34,12876.73,18
11:34,12878.86,9
11:34,12880.11,10
11:34,12881.09,11
11:34,12881.45,1
11:34,12881.95,2
11:34,12883.09,17
11:34,12883.13,14
11:34,12886.54,16
11:34,12889.76,18
11:34,12890.36,8
11:34,12891.66,10
11:34,12891.76,18
11:34,12891.99,0
11:34,12893.09,17
11:34,12895.26,11
11:34,12896.05,9
11:34,12896.29,12
11:34,12896.67,1
11:34,12897.92,10
11:35,12900.15,4
11:35,12901.3,17
11:35,12903.98,17
11:35,12906.05,3
11:35,12906.97,18
11:35,12907.68,6
11:35,12907.99,3
11:35,12909.08,4
11:35,12909.6,15
11:35,12910.87,15
11:35,12913.11,7
11:35,12916.59,10
11:35,12920.18,9
11:35,12921.46,11
11:35,12925.94,6
11:35,12926.29,0
11:35,12928.96,0
11:35,12932.16,9
11:35,12932.38,4
11:35,12935.28,8
11:35,12935.86,6
11:35,12938.37,5
11:35,12939.61,7
11:35,12939.64,17
11:35,12939.84,2
11:35,12940.15,14
11:35,12941.39,3
11:35,12943.5,15
11:35,12945.88,10
11:35,12946.27,10
11:35,12946.5,3
11:35,12946.76,2
11:35,12946.84,3
11:35,12947.77,18
11:35,12949.09,16
11:35,12950.72,6
11:35,12951.44,8
11:35,12953.77,17
11:35,12956.92,0
11:36,12961.26,18
11:36,12961.94,14
11:36,12963.61,16
11:36,12967.66,12
11:36,12969.25,13
11:36,12969.71,12
11:36,12971.58,13
11:36,12972.05,2
11:36,12972.71,1
11:36,12972.91,14
11:36,12973.98,12
11:36,12974.3,7
11:36,12974.82,11
11:36,12981.31,17
11:36,12981.55,11
11:36,12983.13,3
11:36,12983.46,15
11:36,12985.33,17
11:36,12985.4,18
11:36,12987.27,10
11:36,12987.61,19
11:36,12987.63,3
11:36,12988.32,5
11:36,12988.61,1
11:36,12989.84,17
11:36,12990.9,15
11:36,12992.34,6
11:36,12993.76,18
11:36,12993.97,10
11:36,12994.43,18
11:36,12995.27,5
11:36,12995.36,4
11:36,12996.35,17
11:36,12996.47,14
11:36,12996.63,13
11:36,12997.49,19
11:36,12998.63,10
11:36,13001.18,4
11:36,13002.38,1
11:36,13003.29,3
11:36,13004.05,14
11:36,13005.87,15
11:36,13006.26,7
11:36,13006.67,1
11:36,13007.88,7
11:36,13009.83,13
11:36,13010.32,9
11:36,13012.03,1
11:36,13012.89,19
11:36,13012.98,12
11:36,13013.46,16
11:36,13014.02,0
11:36,13017.32,17
11:36,13018.46,3
11:36,13019.23,16
11:36,13019.39,8
11:37,13021.45,15
11:37,13022.42,4
11:37,13024.89,9
11:37,13025.13,3
11:37,13025.9,16
11:37,13026.08,13
11:37,13026.21,8
11:37,13026.92,16
11:37,13027.19,18
11:37,13027.91,11
11:37,13028.3,11
11:37,13029.84,17
11:37,13031.08,17
11:37,13031.09,13
11:37,13031.39,11
11:37,13031.78,10
11:37,13032.06,7
11:37,13037.06,3
11:37,13038.3,19
11:37,13038.48,0
11:37,13038.97,15
11:37,13039.88,6
11:37,13041.96,16
11:37,13045.02,6
11:37,13047.76,18
11:37,13048.25,17
11:37,13050.3,3
11:37,13050.45,8
11:37,13055.65,5
11:37,13056.25,1
11:37,13057.21,12
11:37,13057.45,14
11:37,13058.52,4
11:37,13059.28,19
11:37,13059.47,19
11:37,13061.23,8
11:37,13061.91,10
11:37,13062.03,6
11:37,13062.79,7
11:37,13064.94,11
11:37,13066.18,11
11:37,13067.03,6
11:37,13068.75,5
11:37,13070.79,1
11:37,13071.95,8
11:37,13073.05,19
11:37,13073.32,3
11:37,13073.53,13
11:37,13073.97,14
11:37,13074.46,3
11:37,13075.9,0
11:37,13076.17,0
11:37,13077.53,7
11:37,13078.12,13
11:37,13078.15,12
11:37,13079,8
11:38,13081.48,19
11:38,13083.19,17
11:38,13084.92,7
11:38,13085.11,15
11:38,13085.29,3
11:38,13085.63,7
11:38,13088.04,13
11:38,13089.61,15
11:38,13091.05,17
11:38,13092.32,10
11:38,13098.36,4
11:38,13101.68,7
11:38,13101.85,12
11:38,13102.98,12
11:38,13104.49,11
11:38,13105.48,18
11:38,13105.79,3
11:38,13106.1,1
11:38,13112.11,17
11:38,13115.42,9
11:38,13116.06,19
11:38,13116.45,9
11:38,13117.91,12
11:38,13118.75,12
11:38,13118.81,4
11:38,13120.15,9
11:38,13122.03,12
11:38,13122.22,9
11:38,13123.84,15
11:38,13125.21,7
11:38,13126.6,11
11:38,13127.39,5
11:38,13129.21,10
11:38,13130.72,18
11:38,13131.79,17
11:38,13132.61,11
11:38,13135.03,3
11:38,13136.31,4
11:38,13138.02,4
11:38,13138.2,11
11:38,13138.6,10
11:38,13139.13,0
11:39,13140.39,18
11:39,13144.07,2
11:39,13144.27,16
11:39,13146.54,14
11:39,13150.36,11
11:39,13151.01,10
11:39,13152.33,17
11:39,13153.54,11
11:39,13154.81,16
11:39,13156.74,17
11:39,13157.2,10
11:39,13159.15,16
11:39,13159.23,1
11:39,13161.67,0
11:39,13161.92,11
11:39,13162.56,14
11:39,13162.89,14
11:39,13163.57,13
11:39,13164.49,5
11:39,13164.75,12
11:39,13166.03,16
11:39,13166.64,12
11:39,13168.44,2
11:39,13168.77,3
11:39,13172.33,0
11:39,13173.26,11
11:39,13173.36,16
11:39,13174.18,2
11:39,13175.25,16
11:39,13175.89,12
11:39,13175.91,4
11:39,13177.11,14
11:39,13179.73,4
11:39,13181.18,0
11:39,13182.79,12
11:39,13186.22,8
11:39,13186.23,19
11:39,13187.17,9
11:39,13187.53,6
11:39,13189.62,9
11:39,13190.02,7
11:39,13190.46,6
11:39,13191.42,10
11:39,13192.1,19
11:39,13192.11,10
11:39,13193.04,10
11:39,13193.41,18
11:39,13193.66,9
11:39,13195.39,5
11:39,13195.95,1
11:39,13196.18,19
11:40,13200.18,9
11:40,13203.15,14
11:40,13204.53,5
11:40,13204.89,1
11:40,13211.48,5
11:40,13211.94,16
11:40,13212.11,10
11:40,13212.99,1
11:40,13214.22,8
11:40,13215.98,3
11:40,13218.4,12
11:40,13219.8,18
11:40,13220.3,13
11:40,13223.2,15
11:40,13224.66,15
11:40,13224.82,17
11:40,13228.19,8
11:40,13228.57,2
11:40,13230.8,4
11:40,13232.8,19
11:40,13235.75,4
11:40,13236.6,3
11:40,13237.7,19
11:40,13237.74,16
11:40,13240.42,5
11:40,13240.45,15
11:40,13243.94,11
11:40,13244.9,13
11:40,13246.64,17
11:40,13247.41,2
11:40,13247.72,18
11:40,13247.79,15
11:40,13248.23,14
11:40,13250.44,19
11:40,13251.15,6
11:40,13251.6,2
11:40,13252.39,2
11:40,13258.11,4
11:40,13259.31,0
11:41,13261.01,12
11:41,13262.07,14
11:41,13263.09,2
11:41,13263.95,12
11:41,13264.19,10
11:41,13264.23,19
11:41,13265.34,3
11:41,13265.45,5
11:41,13266.28,2
11:41,13266.71,19
11:41,13266.93,8
11:41,13268.48,7
11:41,13270.9,7
11:41,13271.79,8
11:41,13273.36,18
11:41,13273.73,12
11:41,13276.62,5
11:41,13276.69,17
11:41,13278.01,7
11:41,13279.05,9
11:41,13280.46,3
11:41,13281.26,18
11:41,13282.44,12
11:41,13289.08,15
11:41,13289.31,1
11:41,13292.15,15
11:41,13294.51,1
11:41,13296.93,1
11:41,13299.75,2
11:41,13301.35,9
11:41,13302.67,3
11:41,13303.67,13
11:41,13307.05,10
11:41,13313.04,6
11:41,13316.14,0
11:41,13316.93,4
11:41,13317.19,17
11:41,13317.51,18
11:42,13320.72,15
11:42,13321.18,9
11:42,13322.39,11
11:42,13322.59,8
11:42,13323.56,1
11:42,13324.33,16
11:42,13324.59,2
11:42,13329.46,6
11:42,13331.23,5
11:42,13335.23,5
11:42,13335.94,7
11:42,13336.27,10
11:42,13336.77,15
11:42,13337.11,0
11:42,13340.22,6
11:42,13340.67,13
11:42,13341.34,15
11:42,13343.86,17
11:42,13346,8
11:42,13346.16,7
11:42,13346.49,0
11:42,13346.65,10
11:42,13346.98,4
11:42,13349.24,15
11:42,13351.53,0
11:42,13353.37,3
11:42,13354.66,3
11:42,13356.63,12
11:42,13356.73,10
11:42,13357.71,16
11:42,13357.92,7
11:42,13358.5,3
11:42,13363.8,2
11:42,13364.43,17
11:42,13368.38,16
11:42,13368.52,16
11:42,13371.25,17
11:42,13371.37,9
11:42,13373.34,7
11:42,13374.15,7
11:42,13376.83,13
11:42,13379.1,12
11:42,13379.84,11
11:43,13380.65,4
11:43,13383.03,16
11:43,13384.04,7
11:43,13387.01,6
11:43,13389.64,12
11:43,13389.91,9
11:43,13391,3
11:43,13392.71,1
11:43,13392.71,17
11:43,13393.91,6
11:43,13395.49,7
11:43,13395.95,9
11:43,13398.77,9
11:43,13400.42,4
11:43,13402.82,16
11:43,13403.43,18
11:43,13405.4,5
11:43,13407.14,6
11:43,13407.38,7
11:43,13407.55,16
11:43,13408,12
11:43,13409.96,6
11:43,13410.12,10
11:43,13410.19,18
11:43,13411.12,4
11:43,13413.9,11
11:43,13415.15,8
11:43,13416.41,4
11:43,13417.36,0
11:43,13420.74,13
11:43,13421.38,11
11:43,13421.98,3
11:43,13422.71,3
11:43,13424.15,6
11:43,13424.36,13
11:43,13425.2,18
11:43,13426.2,11
11:43,13426.53,19
11:43,13427.17,9
11:43,13427.26,15
11:43,13429.06,16
11:43,13429.33,16
11:43,13431.74,18
11:43,13433.1,10
11:43,13433.6,14
11:43,13438.23,2
11:43,13439.78,5
11:44,13440.05,16
11:44,13440.08,1
11:44,13440.16,2
11:44,13442.28,12
11:44,13443.44,2
11:44,13446.81,16
11:44,13447.42,19
11:44,13448.76,3
11:44,13448.82,3
11:44,13449.56,5
11:44,13451.55,5
11:44,13451.84,19
11:44,13452.66,8
11:44,13453.14,5
11:44,13457.9,19
11:44,13458.36,6
11:44,13459.26,5
11:44,13462.46,10
11:44,13463.88,1
11:44,13465.12,12
11:44,13465.37,13
11:44,13466.91,10
11:44,13467.23,15
11:44,13467.91,10
11:44,13469.21,18
11:44,13469.32,17
11:44,13469.66,19
11:44,13469.66,17
11:44,13472.09,0
11:44,13472.42,14
11:44,13474.59,5
11:44,13475.09,4
11:44,13478.84,4
11:44,13478.94,18
11:44,13479.31,6
11:44,13479.73,8
11:44,13481.94,9
11:44,13483.57,15
11:44,13484.02,16
11:44,13484.5,5
11:44,13484.91,17
11:44,13485.1,9
11:44,13485.23,19
11:44,13486.98,19
11:44,13487.16,18
11:44,13491.9,1
11:44,13493.1,4
11:44,13495.08,10
11:44,13495.24,15
11:44,13496.28,5
11:44,13498.28,10
11:45,13500.37,18
11:45,13500.73,5
11:45,13503.84,17
11:45,13506.44,3
11:45,13506.87,9
11:45,13507.29,3
11:45,13508.44,12
11:45,13508.82,11
11:45,13510.62,5
11:45,13511.6,10
11:45,13512.85,15
11:45,13515.03,19
11:45,13516.17,3
11:45,13517.6,9
11:45,13518.98,5
11:45,13519.35,9
11:45,13519.53,18
11:45,13519.71,15
11:45,13521.87,17
11:45,13522.65,10
11:45,13522.86,13
11:45,13523.93,1
11:45,13529.54,4
11:45,13529.99,2
11:45,13533.77,18
11:45,13534.2,16
11:45,13535.53,7
11:45,13536.31,5
11:45,13536.41,5
11:45,13543.28,1
11:45,13543.45,6
11:45,13544.75,6
11:45,13546.12,3
11:45,13546.13,19
11:45,13546.97,14
11:45,13547.7,7
11:45,13551.35,0
11:45,13551.57,14
11:45,13553.82,5
11:45,13554.28,8
11:45,13556.07,11
11:45,13557.87,1
11:45,13558.27,7
11:45,13558.32,8
11:46,13562.18,10
11:46,13563.79,8
11:46,13564.17,18
11:46,13564.33,19
11:46,13564.51,8
11:46,13568.5,15
11:46,13568.72,6
11:46,13570.64,2
11:46,13575.35,13
11:46,13585.64,8
11:46,13585.98,8
11:46,13588.55,1
11:46,13589,12
11:46,13595.6,15
11:46,13595.93,7
11:46,13596.06,19
11:46,13596.77,6
11:46,13597.05,14
11:46,13597.33,19
11:46,13601.15,16
11:46,13603.21,9
11:46,13604.28,17
11:46,13604.64,10
11:46,13605.4,0
11:46,13606.6,17
11:46,13606.78,18
11:46,13608.87,18
11:46,13609.67,13
11:46,13609.82,4
11:46,13610.3,12
11:46,13610.85,12
11:46,13612.41,19
11:46,13615.07,9
11:46,13615.92,17
11:46,13616.65,17
11:46,13618.62,2
11:47,13620.05,0
11:47,13620.7,0
11:47,13622.72,6
11:47,13624.33,9
11:47,13624.87,10
11:47,13626.15,16
11:47,13627.78,19
11:47,13628.51,1
11:47,13628.76,16
11:47,13629.05,4
11:47,13629.18,1
11:47,13631.15,10
11:47,13632.31,10
11:47,13632.97,12
11:47,13635.26,9
11:47,13637.28,16
11:47,13637.41,16
11:47,13637.43,6
11:47,13638.26,2
11:47,13640.67,9
11:47,13645.11,1
11:47,13646.18,16
11:47,13646.86,2
11:47,13648.85,18
11:47,13649.67,18
11:47,13650.05,10
11:47,13651.28,18
11:47,13651.29,2
11:47,13656.76,1
11:47,13658.86,1
11:47,13659.81,2
11:47,13660.37,1
11:47,13662.8,4
11:47,13664.59,6
11:47,13665.16,17
11:47,13665.42,18
11:47,13666.56,19
11:47,13669.39,13
11:47,13669.96,1
11:47,13670.65,8
11:47,13673.43,0
11:47,13674.07,17
11:47,13675.04,14
11:47,13676.45,13
11:47,13676.82,19
11:47,13679.02,10
11:47,13679.98,17
11:48,13682.47,9
11:48,13686.17,14
11:48,13686.95,10
11:48,13689.07,12
11:48,13691.83,7
11:48,13691.98,7
11:48,13692.85,10
11:48,13693.27,14
11:48,13695.87,16
11:48,13695.9,14
11:48,13697.72,12
11:48,13701.4,19
11:48,13702.51,6
11:48,13702.67,19
11:48,13702.78,2
11:48,13702.79,2
11:48,13703.98,0
11:48,13704.47,11
11:48,13707.85,6
11:48,13709.12,16
11:48,13710.35,12
11:48,13711.99,16
11:48,13712.13,13
11:48,13717.43,10
11:48,13717.97,16
11:48,13718.67,5
11:48,13719.17,6
11:48,13721.16,17
11:48,13722.36,11
11:48,13722.59,9
11:48,13724.87,4
11:48,13725.05,11
11:48,13726.1,5
11:48,13726.48,19
11:48,13729.64,19
11:48,13731.95,3
11:48,13736.1,15
11:48,13736.88,0
11:48,13737.58,17
11:48,13737.97,2
11:48,13738.7,18
11:48,13738.86,14
11:49,13741.6,5
11:49,13743.12,4
11:49,13745.28,12
11:49,13745.54,5
11:49,13748.67,19
11:49,13749.53,8
11:49,13752.33,8
11:49,13754.49,9
11:49,13754.98,17
11:49,13762.38,17
11:49,13764.54,8
11:49,13766.23,11
11:49,13766.32,7
11:49,13766.65,6
11:49,13767.53,0
11:49,13776.54,8
11:49,13776.7,1
11:49,13777.47,17
11:49,13777.61,2
11:49,13777.93,15
11:49,13778.39,2
11:49,13778.53,15
11:49,13780.01,8
11:49,13787.07,0
11:49,13787.18,15
11:49,13787.59,9
11:49,13788.49,15
11:49,13792.41,7
11:49,13794.2,15
11:49,13794.25,7
11:49,13795.76,5
11:49,13796.12,0
11:49,13796.91,5
11:49,13797.05,8
11:49,13797.18,7
11:49,13797.58,14
11:49,13797.75,13
11:49,13797.95,11
11:49,13798.46,18
11:49,13799.16,17
11:49,13799.2,1
11:50,13800.1,2
11:50,13801.73,13
11:50,13803.25,14
11:50,13804.87,11
11:50,13805.16,11
11:50,13805.47,7
11:50,13805.55,5
11:50,13805.6,3
11:50,13806.77,15
11:50,13807.84,14
11:50,13808.25,19
11:50,13809.36,12
11:50,13813.5,3
11:50,13814.48,5
11:50,13814.59,17
11:50,13814.84,6
11:50,13815.9,9
11:50,13817.27,18
11:50,13817.45,2
11:50,13818.56,13
11:50,13822.23,15
11:50,13824.74,10
11:50,13825.1,2
11:50,13825.66,6
11:50,13828.86,14
11:50,13830.6,13
11:50,13831.93,2
11:50,13833.6,19
11:50,13833.61,17
11:50,13838.26,12
11:50,13838.33,16
11:50,13839.87,11
11:50,13840.76,7
11:50,13841.09,2
11:50,13841.17,2
11:50,13843.31,1
11:50,13843.55,5
11:50,13845.04,18
11:50,13846.1,13
11:50,13847.5,13
11:50,13847.68,15
11:50,13852.05,13
11:50,13854.55,18
11:50,13854.83,4
11:50,13855.17,15
11:50,13856.1,12
11:50,13857.8,19
11:50,13858.38,0
11:50,13858.41,15
11:50,13859.47,6
11:50,13859.48,0
11:51,13864.58,19
11:51,13864.69,4
11:51,13866.77,18
11:51,13867.19,10
11:51,13867.62,11
11:51,13869.63,2
11:51,13869.99,11
11:51,13871.16,1
11:51,13871.95,13
11:51,13872.35,4
11:51,13872.53,17
11:51,13873.48,5
11:51,13874.72,8
11:51,13874.75,17
11:51,13877.71,12
11:51,13878.87,7
11:51,13879.31,4
11:51,13879.67,12
11:51,13879.96,14
11:51,13880.51,14
11:51,13881.72,16
11:51,13882.3,17
11:51,13882.84,9
11:51,13882.86,13
11:51,13883.36,11
11:51,13883.62,7
11:51,13885.41,9
11:51,13886.51,3
11:51,13886.97,19
11:51,13887.56,18
11:51,13888.49,10
11:51,13888.93,15
11:51,13891.27,16
11:51,13892.24,19
11:51,13892.76,6
11:51,13893.03,5
11:51,13893.23,0
11:51,13895.29,19
11:51,13895.61,14
11:51,13895.62,7
11:51,13896.13,1
11:51,13897.41,12
11:51,13900.53,3
11:51,13901.21,7
11:51,13901.57,14
11:51,13902.03,2
11:51,13902.54,14
11:51,13903.67,1
11:51,13906.36,4
11:51,13907.37,12
11:51,13907.41,3
11:51,13909.33,19
11:51,13909.91,2
11:51,13910.01,13
11:51,13912.62,9
11:51,13914.99,9
11:51,13915.1,12
11:51,13915.65,19
11:51,13916.25,2
11:51,13916.25,18
11:51,13916.86,9
11:52,13921.33,5
11:52,13922.68,15
11:52,13923.2,1
11:52,13923.24,1
11:52,13923.39,0
11:52,13923.94,0
11:52,13924.78,18
11:52,13927.53,16
11:52,13929.5,3
11:52,13931.01,0
11:52,13931.18,16
11:52,13933.01,19
11:52,13933.19,2
11:52,13933.42,19
11:52,13934.79,6
11:52,13934.92,1
11:52,13937.72,10
11:52,13940.35,12
11:52,13940.66,13
11:52,13940.88,0
11:52,13941.36,14
11:52,13943.39,4
11:52,13948.55,4
11:52,13957.64,5
11:52,13958.03,16
11:52,13958.51,7
11:52,13958.53,11
11:52,13959.89,4
11:52,13961.75,10
11:52,13962.89,16
11:52,13962.98,3
11:52,13962.99,17
11:52,13963.42,15
11:52,13963.53,3
11:52,13965.12,3
11:52,13966.99,0
11:52,13968.06,18
11:52,13968.56,8
11:52,13970,2
11:52,13973.5,5
11:52,13976.59,14
11:52,13976.71,17
11:52,13977.11,11
11:52,13977.16,1
11:52,13977.24,4
11:52,13978.41,3
11:52,13978.97,14
11:52,13979.14,1
11:53,13980.37,16
11:53,13981.27,17
11:53,13981.68,12
11:53,13982.75,13
11:53,13984.33,3
11:53,13988.05,19
11:53,13990.27,3
11:53,13990.52,18
11:53,13992.08,3
11:53,13993.14,3
11:53,13994.32,6
11:53,13997.01,3
11:53,13998.77,15
11:53,13999.05,6
11:53,13999.96,16
11:53,14002.4,16
11:53,14004.28,12
11:53,14006.35,6
11:53,14008.46,0
11:53,14010.94,19
11:53,14013.68,7
11:53,14015.62,9
11:53,14015.84,6
11:53,14016.44,12
11:53,14017.02,2
11:53,14018.75,15
11:53,14019.11,11
11:53,14020.19,4
11:53,14020.52,1
11:53,14023.48,12
11:53,14023.58,8
11:53,14024.2,4
11:53,14024.44,18
11:53,14025.72,14
11:53,14025.91,7
11:53,14027.31,19
11:53,14029.07,5
11:53,14029.86,17
11:53,14034.13,15
11:53,14035.33,0
11:53,14035.76,4
11:53,14036.29,10
11:53,14039.41,7
11:54,14041.72,7
11:54,14042.67,19
11:54,14042.86,8
11:54,14043.19,14
11:54,14044.14,12
11:54,14044.36,4
11:54,14050.44,17
11:54,14051.02,4
11:54,14053.85,13
11:54,14054.04,18
11:54,14054.4,13
11:54,14054.53,10
11:54,14055.82,15
11:54,14056.71,5
11:54,14057.68,14
11:54,14057.98,10
11:54,14062.73,9
11:54,14064.64,8
11:54,14065.49,7
11:54,14065.5,12
11:54,14066.41,10
11:54,14066.73,9
11:54,14070.56,0
11:54,14070.75,1
11:54,14073.99,6
11:54,14075.03,14
11:54,14077.14,4
11:54,14078.47,11
11:54,14078.67,18
11:54,14082.53,1
11:54,14083.43,7
11:54,14084.5,4
11:54,14085.52,16
11:54,14086.61,18
11:54,14090.89,13
11:54,14093.62,5
11:54,14093.77,16
11:54,14094.15,3
11:54,14098.06,12
11:54,14098.62,0
11:55,14100.87,18
11:55,14102.19,10
11:55,14102.56,14
11:55,14105.77,7
11:55,14108.76,7
11:55,14113.62,6
11:55,14113.65,17
11:55,14115.11,11
11:55,14116.79,6
11:55,14120.96,2
11:55,14121.36,19
11:55,14122.7,5
11:55,14124.41,2
11:55,14126.19,0
11:55,14126.62,2
11:55,14128.05,0
11:55,14128.07,19
11:55,14129.47,14
11:55,14132.64,17
11:55,14132.79,3
11:55,14133.93,1
11:55,14134.97,8
11:55,14135.19,13
11:55,14136.02,12
11:55,14136.12,11
11:55,14138.11,13
11:55,14138.22,3
11:55,14145.37,4
11:55,14147.57,2
11:55,14147.81,19
11:55,14147.98,19
11:55,14148.79,6
11:55,14149.47,11
11:55,14150.13,13
11:55,14150.64,11
11:55,14150.96,11
11:55,14154.95,14
11:55,14156.22,17
11:55,14157.44,14
11:55,14157.69,17
11:56,14160.87,0
11:56,14161.86,10
11:56,14164.51,14
11:56,14164.89,2
11:56,14165.87,19
11:56,14166.25,3
11:56,14168.04,4
11:56,14168.2,9
11:56,14169.12,18
11:56,14169.72,2
11:56,14170.25,19
11:56,14170.44,10
11:56,14171.24,19
11:56,14173.14,12
11:56,14174.26,11
11:56,14174.87,4
11:56,14175.32,0
11:56,14176.91,18
11:56,14181.29,14
11:56,14182.42,15
11:56,14183.18,6
11:56,14183.29,8
11:56,14183.93,9
11:56,14184.25,7
11:56,14184.36,12
11:56,14186.26,13
11:56,14186.45,12
11:56,14187.07,12
11:56,14187.42,14
11:56,14191.95,3
11:56,14192.64,13
11:56,14193.2,6
11:56,14193.99,15
11:56,14194.18,3
11:56,14194.59,8
11:56,14195.79,3
11:56,14196.41,7
11:56,14197.84,0
11:56,14199.26,18
11:56,14200.17,19
11:56,14202.29,13
11:56,14202.58,6
11:56,14205.2,11
11:56,14205.23,4
11:56,14206.42,1
11:56,14207.61,5
11:56,14208.08,11
11:56,14209.11,17
11:56,14214.49,4
11:56,14214.66,13
11:56,14215.15,3
11:56,14215.51,19
11:56,14215.72,14
11:56,14218.27,12
11:56,14218.67,3
11:56,14219.55,10
11:56,14219.81,16
11:56,14219.94,13
11:57,14221.16,4
11:57,14224.14,8
11:57,14225.25,3
11:57,14226.09,1
11:57,14226.4,11
11:57,14226.96,6
11:57,14229.61,3
11:57,14230.1,11
11:57,14230.28,2
11:57,14232.51,14
11:57,14234.08,0
11:57,14237.24,15
11:57,14244.04,14
11:57,14244.17,1
11:57,14244.52,18
11:57,14245.26,15
11:57,14247.71,0
11:57,14249.91,5
11:57,14251.34,6
11:57,14252.04,11
11:57,14254.8,6
11:57,14255.69,12
11:57,14256.89,7
11:57,14260.23,11
11:57,14264.38,15
11:57,14267.73,19
11:57,14268.07,9
11:57,14268.23,6
11:57,14268.31,14
11:57,14269.16,2
11:57,14269.17,13
11:57,14271.38,12
11:57,14275.58,1
11:57,14276.85,3
11:57,14276.91,10
11:57,14278.52,1
11:58,14282.58,0
11:58,14284.38,8
11:58,14285.04,12
11:58,14285.15,4
11:58,14285.74,13
11:58,14286.47,10
11:58,14286.65,18
11:58,14287.12,4
11:58,14288.8,9
11:58,14288.83,13
11:58,14297.59,8
11:58,14297.92,10
11:58,14300.82,13
11:58,14301.95,12
11:58,14302.33,7
11:58,14304.29,9
11:58,14307.26,12
11:58,14307.34,1
11:58,14308.38,13
11:58,14308.87,8
11:58,14313.57,16
11:58,14315.19,2
11:58,14316.09,19
11:58,14316.53,19
11:58,14316.84,4
11:58,14317.91,12
11:58,14318.01,4
11:58,14318.22,16
11:58,14318.91,8
11:58,14319.38,9
11:58,14322.22,18
11:58,14322.77,13
11:58,14323.11,15
11:58,14324.83,10
11:58,14327.24,6
11:58,14327.82,16
11:58,14328.25,15
11:58,14329.38,6
11:58,14330.2,1
11:58,14331.45,5
11:58,14331.82,15
11:58,14332.57,1
11:58,14333.41,18
11:58,14336,12
11:58,14336.12,11
11:58,14337.6,19
11:58,14338.51,8
11:59,14340,3
11:59,14340.74,5
11:59,14340.79,1
11:59,14341.39,1
11:59,14344.55,19
11:59,14346.9,5
11:59,14348.27,5
